opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
BZCBQ514,Markita Hansen,GTX Basic,Y-corporation,Won,11/23/16,3/1/17,523
PZB9NUK8,Vicki Laflamme,MG Special,Y-corporation,Won,12/1/16,3/5/17,46
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,12/16/16,3/28/17,492
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,1/1/17,3/22/17,3672
XHHJ48MJ,Kami Bicknell,GTX Basic,Y-corporation,Won,1/17/17,3/14/17,607
HNKZ2IC6,Markita Hansen,GTX Plus Basic,Y-corporation,Lost,1/19/17,3/26/17,0
2KKRRM1G,Zane Levy,GTX Plus Basic,Y-corporation,Won,1/21/17,5/3/17,1036
O5O4ZAAC,Maureen Marcano,GTX Plus Basic,Y-corporation,Lost,1/28/17,5/8/17,0
XDLQ71X4,Kami Bicknell,GTX Plus Basic,Y-corporation,Lost,2/6/17,5/22/17,0
S6645YWA,Kami Bicknell,GTX Basic,Y-corporation,Engaging,2/7/17,00/00/0000,0
ZNNBFAKF,Zane Levy,GTXPro,Y-corporation,Lost,2/8/17,5/10/17,0
GVFQXZLL,Maureen Marcano,GTXPro,Y-corporation,Won,2/12/17,5/24/17,4596
NRYC7T45,Zane Levy,GTX Basic,Y-corporation,Won,2/12/17,5/5/17,618
L5U7OT6O,Markita Hansen,GTX Plus Pro,Y-corporation,Won,2/22/17,6/17/17,5503
UQ86UOWY,Kary Hendrixson,GTX Basic,Y-corporation,Lost,2/23/17,5/4/17,0
Z0BGG6IJ,Markita Hansen,GTX Basic,Y-corporation,Won,2/24/17,5/5/17,595
UXJSIAVS,Zane Levy,GTX Plus Pro,Y-corporation,Won,2/26/17,3/14/17,4846
25FUROM1,Daniell Hammack,GTX Plus Basic,Y-corporation,Engaging,2/27/17,00/00/0000,0
JA0D4V57,James Ascencio,MG Advanced,Y-corporation,Won,3/4/17,5/9/17,3685
7S1N6QHI,Kami Bicknell,MG Special,Y-corporation,Won,3/4/17,3/18/17,51
QZE24X2H,Maureen Marcano,GTX Basic,Y-corporation,Won,3/6/17,6/1/17,584
XWEZ1WNK,James Ascencio,GTX Basic,Y-corporation,Won,3/7/17,3/11/17,535
58J6HCYK,Zane Levy,GTX Basic,Y-corporation,Lost,3/8/17,6/5/17,0
97QHOOWD,Kary Hendrixson,GTX Basic,Y-corporation,Won,3/11/17,3/27/17,538
TK29F68V,Hayden Neloms,MG Special,Y-corporation,Won,3/12/17,6/13/17,49
6EEC9HQQ,Kary Hendrixson,GTXPro,Y-corporation,Won,3/15/17,5/21/17,4878
677XNEFB,Markita Hansen,MG Special,Y-corporation,Won,3/26/17,6/18/17,58
JXUXBANJ,Rosalina Dieter,GTK 500,Y-corporation,Won,3/26/17,4/5/17,25288
2QQD7411,James Ascencio,GTX Basic,Y-corporation,Won,3/27/17,5/25/17,540
R707GGNA,James Ascencio,GTX Plus Pro,Y-corporation,Won,3/28/17,6/26/17,7356
C2WEF4XH,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,3/28/17,5/15/17,888
ZT6XPQR0,Vicki Laflamme,MG Special,Y-corporation,Won,3/31/17,6/28/17,54
FJ6QV5XK,Vicki Laflamme,GTXPro,Y-corporation,Lost,4/1/17,4/9/17,0
FM505XD5,Daniell Hammack,GTX Plus Pro,Y-corporation,Engaging,4/8/17,00/00/0000,0
2EKGLB0Q,Kami Bicknell,GTX Basic,Y-corporation,Won,4/12/17,4/13/17,478
4RPUMZ9M,Kary Hendrixson,GTXPro,Y-corporation,Lost,4/13/17,4/21/17,0
5AI9WG6M,Kary Hendrixson,GTX Plus Pro,Y-corporation,Lost,4/17/17,4/25/17,0
Q1DFFYB5,Kary Hendrixson,GTX Plus Pro,Y-corporation,Lost,4/17/17,4/19/17,0
E3HJPDFZ,Zane Levy,GTXPro,Y-corporation,Lost,4/17/17,6/24/17,0
8CUN8O4Z,Kary Hendrixson,GTX Basic,Y-corporation,Won,4/22/17,4/30/17,500
0Z6MNUF2,Rosalina Dieter,MG Advanced,Y-corporation,Won,4/22/17,4/30/17,3242
S87Y1DOY,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,4/25/17,4/26/17,1113
HBWY3B48,Kami Bicknell,GTXPro,Y-corporation,Lost,4/26/17,4/28/17,0
S2D060YF,Vicki Laflamme,GTX Basic,Y-corporation,Won,5/4/17,8/14/17,578
T5GZDRDE,Kary Hendrixson,MG Special,Y-corporation,Lost,5/5/17,5/16/17,0
BHV4K3VV,Kary Hendrixson,GTX Basic,Y-corporation,Won,5/15/17,5/25/17,549
KN3H2R4V,Zane Levy,GTX Basic,Y-corporation,Lost,5/18/17,6/25/17,0
9D6NTQ16,Rosalina Dieter,MG Special,Y-corporation,Lost,5/21/17,8/6/17,0
4G0X8VHP,Markita Hansen,MG Advanced,Y-corporation,Engaging,5/24/17,00/00/0000,0
YA822MOB,James Ascencio,GTX Plus Pro,Y-corporation,Lost,5/27/17,8/22/17,0
KYABDCKE,Kary Hendrixson,GTXPro,Y-corporation,Won,5/31/17,9/2/17,4356
WE7YS7HD,Kami Bicknell,GTX Basic,Y-corporation,Lost,6/19/17,8/25/17,0
4DLOXD13,Kami Bicknell,GTX Plus Basic,Y-corporation,Won,6/19/17,8/7/17,1097
1DMERFNB,Kary Hendrixson,GTX Basic,Y-corporation,Won,6/22/17,9/22/17,628
G3DIX74Y,James Ascencio,GTXPro,Y-corporation,Lost,6/30/17,7/8/17,0
KCIFANLK,Vicki Laflamme,GTX Basic,Y-corporation,Lost,6/30/17,7/12/17,0
8APZZ20T,Kami Bicknell,GTX Plus Basic,Y-corporation,Lost,7/3/17,8/15/17,0
MN8UHP5B,Kary Hendrixson,GTXPro,Y-corporation,Won,7/3/17,8/12/17,4904
1PAPS9QO,Maureen Marcano,MG Advanced,Y-corporation,Lost,7/3/17,7/9/17,0
ZY3AVAK0,Zane Levy,MG Special,Y-corporation,Lost,7/3/17,8/22/17,0
BXOIQHTS,Zane Levy,GTX Basic,Y-corporation,Won,7/5/17,9/20/17,658
L0SOZL9A,Kary Hendrixson,MG Advanced,Y-corporation,Lost,7/8/17,9/28/17,0
0YPN92QB,Rosalina Dieter,MG Special,Y-corporation,Lost,7/8/17,7/10/17,0
SIONXEMH,Hayden Neloms,MG Advanced,Y-corporation,Won,7/12/17,7/14/17,2905
6C70OX62,Maureen Marcano,MG Advanced,Y-corporation,Won,7/12/17,9/24/17,3257
1N3G9WG2,Kary Hendrixson,GTXPro,Y-corporation,Won,7/16/17,7/19/17,5621
564Y2IOV,Hayden Neloms,MG Advanced,Y-corporation,Lost,7/19/17,7/29/17,0
RTWAUR7C,Gladys Colclough,GTX Plus Pro,Y-corporation,Engaging,7/24/17,00/00/0000,0
PYRLUYIQ,Marty Freudenburg,GTX Plus Basic,Y-corporation,Engaging,7/27/17,00/00/0000,0
6PHF576T,Markita Hansen,GTXPro,Y-corporation,Lost,7/31/17,11/23/17,0
CR13KZ71,Kary Hendrixson,GTXPro,Y-corporation,Lost,8/10/17,11/20/17,0
YKMHSGNU,Hayden Neloms,MG Advanced,Y-corporation,Lost,8/14/17,11/29/17,0
RKTTVMMP,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,8/23/17,9/10/17,1121
OO9U4C0Y,Cassey Cress,GTX Plus Basic,Y-corporation,Engaging,8/27/17,00/00/0000,0
576N6HHJ,Vicki Laflamme,GTXPro,Y-corporation,Won,9/6/17,9/15/17,5227
WGSLK719,Kary Hendrixson,MG Advanced,Y-corporation,Won,9/10/17,12/12/17,3021
1AQKM7VU,Markita Hansen,GTXPro,Y-corporation,Won,9/20/17,11/24/17,4487
86KARIC1,Maureen Marcano,GTX Basic,Y-corporation,Lost,9/25/17,10/3/17,0
JGZVNKMT,Zane Levy,GTX Plus Basic,Y-corporation,Won,9/30/17,12/10/17,944
2CY7OS6A,Rosalina Dieter,MG Special,Y-corporation,Lost,10/3/17,10/6/17,0
KDY5FEUO,Vicki Laflamme,GTX Basic,Y-corporation,Won,10/4/17,12/20/17,496
03H4RXBI,Zane Levy,GTX Basic,Y-corporation,Won,10/9/17,12/17/17,482
IVSOSC0E,Zane Levy,GTX Plus Basic,Y-corporation,Won,10/10/17,10/15/17,1134
GVLIYD9A,Vicki Laflamme,GTX Basic,Y-corporation,Won,10/11/17,12/11/17,430
V2YD7XYV,Hayden Neloms,MG Special,Y-corporation,Won,10/18/17,12/20/17,51
N1B45KIT,Maureen Marcano,GTX Plus Pro,Y-corporation,Won,10/20/17,12/22/17,5883
4Z84VV2P,Kary Hendrixson,GTXPro,Y-corporation,Won,10/23/17,11/5/17,4382
LB6S2ONR,Markita Hansen,GTX Basic,Y-corporation,Won,10/28/17,11/11/17,598
HDUZC4G9,Kary Hendrixson,GTX Basic,Y-corporation,Won,10/31/17,11/2/17,653
CSJKVMR9,James Ascencio,GTX Basic,Y-corporation,Lost,11/14/17,11/16/17,0
E66UG7VC,Maureen Marcano,MG Special,Y-corporation,Won,12/10/17,12/25/17,55
6XFVQI32,Donn Cantrell,MG Advanced,Yearin,Won,12/5/16,3/23/17,3415
4K750D6F,Violet Mclelland,MG Special,Yearin,Won,12/14/16,3/18/17,55
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,12/21/16,3/9/17,3577
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,12/25/16,3/30/17,510
54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,1/8/17,3/25/17,63
RXV4UXRE,Violet Mclelland,MG Special,Yearin,Won,1/12/17,3/23/17,56
VS2G74XQ,Garret Kinder,MG Special,Yearin,Won,1/29/17,3/9/17,57
AEDL7EC6,Cassey Cress,MG Advanced,Yearin,Lost,2/5/17,5/2/17,0
GKLE0CDI,Daniell Hammack,MG Advanced,Yearin,Won,2/9/17,3/2/17,3249
1LKY3B4X,Cassey Cress,GTX Plus Basic,Yearin,Won,2/19/17,3/2/17,1011
E3WWC6FJ,Violet Mclelland,MG Special,Yearin,Won,3/25/17,4/2/17,68
5UE0TE1R,Reed Clapper,GTXPro,Yearin,Won,4/3/17,4/14/17,3991
79LGX9EX,Cassey Cress,GTXPro,Yearin,Won,4/5/17,6/30/17,5558
OHVPXBSR,Donn Cantrell,GTXPro,Yearin,Won,4/12/17,4/13/17,5316
MFGCEDXE,Corliss Cosme,GTX Plus Pro,Yearin,Lost,4/18/17,5/4/17,0
RNV54AZ7,Rosie Papadopoulos,GTX Plus Pro,Yearin,Lost,5/15/17,5/26/17,0
PGYBGBU3,Daniell Hammack,GTXPro,Yearin,Won,5/21/17,9/11/17,4491
BAN0BVHW,Donn Cantrell,GTXPro,Yearin,Won,5/28/17,8/5/17,4462
0DLEXLEV,Boris Faz,GTX Plus Pro,Yearin,Won,6/1/17,9/7/17,6117
FM1RH52B,Reed Clapper,GTX Plus Basic,Yearin,Lost,6/16/17,8/19/17,0
UZOTC90C,Reed Clapper,GTXPro,Yearin,Won,6/22/17,6/30/17,5302
6E2Y3HKI,Boris Faz,GTX Plus Pro,Yearin,Won,6/26/17,7/4/17,5201
6SC26SGG,Boris Faz,GTX Plus Basic,Yearin,Won,6/30/17,7/2/17,1167
OHJGW03I,Violet Mclelland,MG Special,Yearin,Won,7/2/17,7/13/17,55
6XH71PH8,Donn Cantrell,GTX Plus Basic,Yearin,Won,7/8/17,9/28/17,1136
P60PIE95,Donn Cantrell,GTX Plus Pro,Yearin,Won,7/9/17,9/16/17,5861
8IGYTN3H,Reed Clapper,MG Special,Yearin,Won,7/10/17,7/17/17,54
DLVEVD9O,Reed Clapper,GTX Plus Pro,Yearin,Lost,7/15/17,7/27/17,0
GP4JNSJY,Daniell Hammack,GTX Plus Pro,Yearin,Lost,7/19/17,7/30/17,0
IHOU09D6,Boris Faz,GTX Plus Basic,Yearin,Won,7/20/17,9/20/17,1029
WHF75273,Cassey Cress,GTX Plus Basic,Yearin,Won,7/23/17,9/5/17,904
ZNZCBGN7,Rosie Papadopoulos,GTXPro,Yearin,Lost,7/24/17,7/26/17,0
P7MSQO38,Anna Snelling,GTX Basic,Yearin,Engaging,7/28/17,00/00/0000,0
G40058T1,Versie Hillebrand,MG Special,Yearin,Engaging,7/29/17,00/00/0000,0
RYYTO9Z5,Daniell Hammack,GTX Basic,Yearin,Won,8/2/17,11/1/17,592
QFXZT1TV,Donn Cantrell,GTX Basic,Yearin,Won,8/5/17,12/20/17,573
LHIM2BGF,Violet Mclelland,MG Advanced,Yearin,Lost,8/21/17,12/8/17,0
XHDAW1SQ,Violet Mclelland,GTX Basic,Yearin,Won,8/23/17,12/21/17,576
KJ93MS4W,Corliss Cosme,GTX Plus Basic,Yearin,Won,8/25/17,11/2/17,977
W36MU0PW,Donn Cantrell,GTX Basic,Yearin,Won,8/29/17,9/9/17,595
62NZ0THZ,Violet Mclelland,MG Special,Yearin,Won,8/31/17,9/22/17,60
BZPU6P5P,Garret Kinder,MG Special,Yearin,Lost,9/11/17,12/23/17,0
ROD5WJDM,Reed Clapper,GTXPro,Yearin,Won,9/13/17,12/14/17,4140
DF6A63B7,Reed Clapper,MG Advanced,Yearin,Lost,9/18/17,12/20/17,0
Q2GK9IT2,Boris Faz,GTXPro,Yearin,Lost,9/21/17,12/2/17,0
5VJIXV02,Daniell Hammack,GTXPro,Yearin,Lost,10/1/17,12/1/17,0
M4NNI01I,Donn Cantrell,GTX Plus Basic,Yearin,Lost,10/6/17,10/16/17,0
YH5L64AP,Violet Mclelland,MG Special,Yearin,Lost,10/9/17,12/23/17,0
S6DXPVLA,Daniell Hammack,GTX Plus Basic,Yearin,Lost,10/10/17,11/13/17,0
47QKNXLO,Rosie Papadopoulos,GTX Basic,Yearin,Won,10/11/17,12/10/17,472
895XMROB,Corliss Cosme,GTX Plus Pro,Yearin,Lost,10/13/17,11/21/17,0
LH03MJX5,Boris Faz,GTX Plus Pro,Yearin,Lost,10/17/17,10/25/17,0
P214KAH8,Donn Cantrell,MG Advanced,Yearin,Won,11/17/17,11/29/17,3644
QA2XTMMZ,Corliss Cosme,GTXPro,Yearin,Lost,11/20/17,11/27/17,0
WAEWV7YD,Cassey Cress,GTX Basic,Yearin,Won,11/22/17,12/7/17,609
4MPM6ZPU,Reed Clapper,GTXPro,Yearin,Lost,11/22/17,12/6/17,0
P55UV5QW,Violet Mclelland,GTX Plus Basic,Yearin,Lost,11/25/17,11/29/17,0
O1HKZ4ZF,Donn Cantrell,GTX Basic,Yearin,Won,12/6/17,12/30/17,481
LKDSEQ2Q,Darcel Schlecht,GTX Plus Basic,Yearin,Prospecting,00/00/0000,00/00/0000,0
99YRLZM0,Darcel Schlecht,GTXPro,Yearin,Prospecting,00/00/0000,00/00/0000,0
D8ZJ6F45,Gladys Colclough,MG Special,Yearin,Prospecting,00/00/0000,00/00/0000,0
CLPDG9BG,Moses Frase,MG Special,Yearin,Prospecting,00/00/0000,00/00/0000,0
A76M0OOH,Reed Clapper,GTX Plus Basic,Zathunicon,Won,12/8/16,3/28/17,978
NN6CSUWT,Daniell Hammack,GTX Plus Basic,Zathunicon,Won,1/25/17,3/21/17,1065
XYLNH45V,Daniell Hammack,GTX Plus Basic,Zathunicon,Engaging,1/31/17,00/00/0000,0
PCBA3KAV,Reed Clapper,MG Advanced,Zathunicon,Won,2/10/17,6/5/17,3618
8638OV6W,Corliss Cosme,MG Special,Zathunicon,Lost,2/18/17,5/26/17,0
FJCCTOPN,Reed Clapper,GTX Basic,Zathunicon,Won,2/18/17,6/18/17,492
LR6USOHL,Reed Clapper,GTXPro,Zathunicon,Won,2/18/17,5/27/17,4545
WH0DJCGL,Rosie Papadopoulos,MG Special,Zathunicon,Lost,2/19/17,6/14/17,0
JLK8KCNN,Boris Faz,MG Special,Zathunicon,Won,2/20/17,5/24/17,42
5EKN0BFN,Daniell Hammack,GTX Plus Pro,Zathunicon,Won,2/22/17,5/15/17,4848
8061HKKB,Donn Cantrell,MG Advanced,Zathunicon,Won,2/28/17,6/19/17,3087
1OUHMFJV,Garret Kinder,GTX Plus Basic,Zathunicon,Won,3/30/17,5/31/17,1037
WW3NDCO2,Rosie Papadopoulos,GTX Plus Pro,Zathunicon,Won,3/30/17,4/8/17,4668
0UDLH6I3,Garret Kinder,GTX Basic,Zathunicon,Lost,4/7/17,4/15/17,0
8RIKWACO,Corliss Cosme,GTX Basic,Zathunicon,Won,4/8/17,5/27/17,491
U0E9CRX5,Boris Faz,GTX Basic,Zathunicon,Lost,4/9/17,4/18/17,0
BHT7UEDJ,Cassey Cress,GTX Basic,Zathunicon,Won,4/12/17,4/19/17,553
C1WGTTYF,Violet Mclelland,MG Special,Zathunicon,Lost,4/16/17,5/3/17,0
ETISD84I,Donn Cantrell,GTX Plus Basic,Zathunicon,Lost,4/20/17,4/24/17,0
BTLXFPUB,Daniell Hammack,GTX Plus Pro,Zathunicon,Won,4/21/17,6/12/17,5343
S3JAC8GQ,Boris Faz,GTX Plus Basic,Zathunicon,Won,5/26/17,8/10/17,1354
RY6T3GLC,Corliss Cosme,GTXPro,Zathunicon,Engaging,5/29/17,00/00/0000,0
CUV49MUR,Violet Mclelland,GTXPro,Zathunicon,Engaging,6/2/17,00/00/0000,0
K94WM7M4,Donn Cantrell,MG Advanced,Zathunicon,Lost,6/3/17,8/27/17,0
Y46OEBEH,Violet Mclelland,MG Special,Zathunicon,Won,6/3/17,6/9/17,54
IE18U4NO,Wilburn Farren,MG Special,Zathunicon,Won,6/6/17,8/26/17,45
DW29KM30,Elease Gluck,MG Advanced,Zathunicon,Engaging,6/7/17,00/00/0000,0
TKN1L8EX,Garret Kinder,GTX Plus Basic,Zathunicon,Won,6/12/17,9/20/17,851
PBJ01MRE,Violet Mclelland,MG Special,Zathunicon,Won,6/12/17,9/21/17,53
2BG4ZR42,Corliss Cosme,GTX Plus Basic,Zathunicon,Lost,6/15/17,9/19/17,0
PAQTBHVA,Cassey Cress,MG Special,Zathunicon,Won,6/18/17,9/23/17,59
8U7LNL7U,Donn Cantrell,GTXPro,Zathunicon,Lost,6/26/17,7/3/17,0
PI0FYKXU,Cassey Cress,GTX Plus Pro,Zathunicon,Won,7/2/17,7/4/17,5274
5H9ELV2H,Cassey Cress,GTX Plus Pro,Zathunicon,Lost,7/5/17,7/13/17,0
M7Y1LHHA,Boris Faz,GTX Basic,Zathunicon,Won,7/9/17,7/16/17,457
U07VUUGP,Corliss Cosme,GTX Plus Basic,Zathunicon,Won,7/9/17,7/15/17,1122
GFMLCHB0,Cassey Cress,GTX Plus Basic,Zathunicon,Lost,7/14/17,7/21/17,0
GHDAXC7T,Reed Clapper,GTX Plus Basic,Zathunicon,Won,7/14/17,7/15/17,1029
1QGOH13Z,Donn Cantrell,GTXPro,Zathunicon,Lost,7/20/17,7/28/17,0
806KPNNN,Versie Hillebrand,GTX Basic,Zathunicon,Engaging,7/24/17,00/00/0000,0
7XP06LUZ,Wilburn Farren,MG Special,Zathunicon,Lost,7/28/17,12/2/17,0
M2UI5MKB,Violet Mclelland,MG Advanced,Zathunicon,Won,7/30/17,8/19/17,2937
3Q8GSOKD,Donn Cantrell,GTX Basic,Zathunicon,Won,8/5/17,12/4/17,535
0PUDG8KY,Cassey Cress,GTX Basic,Zathunicon,Lost,8/12/17,8/24/17,0
ASVOOKMY,Corliss Cosme,GTX Basic,Zathunicon,Won,8/12/17,9/3/17,524
CQELCLO0,Donn Cantrell,GTX Plus Basic,Zathunicon,Won,8/30/17,12/29/17,1166
WOS93VI5,Wilburn Farren,GTX Plus Basic,Zathunicon,Won,9/6/17,12/6/17,1144
UYJVA76O,Cassey Cress,GTX Plus Basic,Zathunicon,Lost,9/9/17,11/21/17,0
ASK5U1TD,Donn Cantrell,GTX Plus Basic,Zathunicon,Won,9/16/17,11/22/17,1231
HM4ZINFJ,Donn Cantrell,MG Advanced,Zathunicon,Lost,10/5/17,10/10/17,0
Y5C1Q7UR,Cassey Cress,MG Special,Zathunicon,Won,10/6/17,12/26/17,50
KHRY7J40,Cassey Cress,GTX Basic,Zathunicon,Won,10/11/17,11/12/17,580
4N9E1F86,Corliss Cosme,GTX Plus Basic,Zathunicon,Lost,10/13/17,10/20/17,0
TFILI4TE,Violet Mclelland,MG Special,Zathunicon,Lost,10/21/17,10/25/17,0
0J3UU8PZ,Boris Faz,GTX Basic,Zathunicon,Won,10/22/17,12/30/17,546
VNJQD4Z7,Reed Clapper,GTX Plus Pro,Zathunicon,Won,11/10/17,12/29/17,4659
Q34UWP01,Wilburn Farren,GTX Plus Basic,Zathunicon,Won,11/30/17,12/19/17,1179
LZW4N9KF,Darcel Schlecht,GTX Plus Pro,Zathunicon,Prospecting,00/00/0000,00/00/0000,0
VJILDVVF,Darcel Schlecht,GTXPro,Zathunicon,Prospecting,00/00/0000,00/00/0000,0
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,12/17/16,3/12/17,605
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,1/2/17,3/29/17,542
UCXCUP1U,Garret Kinder,GTX Plus Pro,Zencorporation,Won,2/13/17,5/18/17,4766
GHUCMUPL,Boris Faz,GTX Basic,Zencorporation,Won,2/19/17,5/2/17,550
4B4XCPHT,Donn Cantrell,GTXPro,Zencorporation,Won,2/20/17,5/5/17,5010
PNL17RE9,Corliss Cosme,GTXPro,Zencorporation,Won,2/22/17,6/28/17,5133
NKL5SWX3,Reed Clapper,GTX Plus Basic,Zencorporation,Won,2/28/17,6/1/17,1161
U5UM9W8V,Corliss Cosme,GTX Plus Basic,Zencorporation,Lost,3/4/17,5/9/17,0
X7M4GO0J,Violet Mclelland,GTX Plus Basic,Zencorporation,Won,3/10/17,6/28/17,1074
RZZ9K7UN,Daniell Hammack,GTX Plus Pro,Zencorporation,Won,3/16/17,6/29/17,5407
F8O0IY28,Donn Cantrell,GTX Basic,Zencorporation,Won,3/19/17,3/30/17,574
QKKZQJ46,Violet Mclelland,MG Special,Zencorporation,Won,3/25/17,6/16/17,52
NSI9TMQ1,Garret Kinder,GTXPro,Zencorporation,Lost,3/27/17,5/31/17,0
V5QIL0HU,Cassey Cress,GTXPro,Zencorporation,Lost,3/31/17,4/7/17,0
EFO8XWXE,Donn Cantrell,GTXPro,Zencorporation,Won,4/4/17,5/25/17,5244
RSXFS096,Donn Cantrell,GTX Basic,Zencorporation,Lost,4/5/17,8/7/17,0
SKBDCYV5,Zane Levy,GTX Plus Basic,Zencorporation,Engaging,4/9/17,00/00/0000,0
XMEYATKB,Cassey Cress,GTX Plus Pro,Zencorporation,Lost,4/14/17,4/19/17,0
2IO3IJPO,Cassey Cress,GTXPro,Zencorporation,Won,4/16/17,4/27/17,4852
9CGD5QSZ,Corliss Cosme,GTX Basic,Zencorporation,Lost,4/17/17,4/21/17,0
8W464DG6,Corliss Cosme,GTXPro,Zencorporation,Won,4/23/17,4/30/17,5787
EYZ1MNSS,Boris Faz,GTX Basic,Zencorporation,Won,4/25/17,4/27/17,560
7DT8UKKY,Corliss Cosme,GTX Basic,Zencorporation,Engaging,5/1/17,00/00/0000,0
8I84MV5A,Cassey Cress,GTX Basic,Zencorporation,Engaging,5/11/17,00/00/0000,0
5FG7S674,Rosie Papadopoulos,MG Special,Zencorporation,Lost,5/18/17,8/14/17,0
FT8227WB,Cassey Cress,GTX Plus Basic,Zencorporation,Lost,5/19/17,6/1/17,0
E1OBRLYZ,Boris Faz,GTX Basic,Zencorporation,Won,5/20/17,5/27/17,529
PI2PHSBE,Donn Cantrell,GTX Basic,Zencorporation,Lost,5/20/17,8/5/17,0
2PQORQGO,Boris Faz,GTX Plus Pro,Zencorporation,Won,5/29/17,9/13/17,5714
XTE9XJTS,Kary Hendrixson,MG Special,Zencorporation,Engaging,6/4/17,00/00/0000,0
518D68L9,Donn Cantrell,GTXPro,Zencorporation,Lost,6/12/17,6/26/17,0
OJ1WKIVY,Wilburn Farren,GTX Basic,Zencorporation,Won,6/15/17,8/29/17,514
8MKXIQQK,Daniell Hammack,GTXPro,Zencorporation,Won,6/19/17,6/21/17,5388
NKERC6IA,Reed Clapper,MG Advanced,Zencorporation,Won,6/30/17,7/11/17,3351
5GBVA3ZZ,Cassey Cress,MG Advanced,Zencorporation,Lost,7/10/17,7/23/17,0
FQXZBTEG,Reed Clapper,GTX Plus Basic,Zencorporation,Lost,7/10/17,7/18/17,0
2QHB4SYK,Violet Mclelland,MG Special,Zencorporation,Won,7/20/17,7/28/17,55
9P180HVQ,Moses Frase,GTX Basic,Zencorporation,Engaging,8/5/17,00/00/0000,0
C205FMDE,Corliss Cosme,MG Special,Zencorporation,Won,8/13/17,9/1/17,59
484WREJQ,Reed Clapper,GTX Plus Basic,Zencorporation,Won,8/15/17,9/3/17,1024
8BP0QGNP,Cassey Cress,GTX Basic,Zencorporation,Won,8/16/17,11/16/17,578
KP1L9SXH,Cassey Cress,GTX Basic,Zencorporation,Won,8/17/17,11/19/17,567
VTO3SNNX,Cassey Cress,GTX Plus Pro,Zencorporation,Won,9/11/17,9/21/17,5245
U0SS8E43,Reed Clapper,GTXPro,Zencorporation,Lost,9/12/17,12/18/17,0
2RE0MZGV,Reed Clapper,MG Advanced,Zencorporation,Won,10/6/17,10/7/17,3203
MKI4TLUN,Daniell Hammack,GTXPro,Zencorporation,Won,10/10/17,12/18/17,5112
K5DNNWYT,Rosie Papadopoulos,GTXPro,Zencorporation,Won,10/10/17,10/11/17,4575
HG0N3NJ4,Reed Clapper,MG Special,Zencorporation,Won,10/12/17,10/14/17,53
MJXPSHYT,Violet Mclelland,MG Special,Zencorporation,Won,10/13/17,10/24/17,53
VPD4G16I,Corliss Cosme,GTXPro,Zencorporation,Won,10/16/17,10/17/17,4247
RU3HH59R,Violet Mclelland,GTX Basic,Zencorporation,Lost,10/26/17,10/28/17,0
SQ71BWHG,Kary Hendrixson,GTXPro,Zencorporation,Engaging,11/4/17,00/00/0000,0
J0X7ZNDX,Donn Cantrell,GTX Basic,Zencorporation,Lost,11/9/17,11/13/17,0
MEIBOSW7,Wilburn Farren,GTXPro,Zencorporation,Won,11/24/17,11/29/17,5106
A9DGDN56,Darcel Schlecht,GTXPro,Zencorporation,Prospecting,00/00/0000,00/00/0000,0
C54CWZIT,Jonathan Berthelot,GTX Basic,Zencorporation,Prospecting,00/00/0000,00/00/0000,0
XS7L2AQE,Moses Frase,GTX Basic,Zencorporation,Prospecting,00/00/0000,00/00/0000,0
Z99W80UY,Niesha Huffines,GTX Plus Pro,Zencorporation,Prospecting,00/00/0000,00/00/0000,0
SBCR987L,Kami Bicknell,GTX Basic,Zoomit,Won,11/10/16,3/23/17,590
XUSUEAV7,Elease Gluck,GTK 500,Zoomit,Won,11/20/16,3/9/17,25897
DASMR0EK,Markita Hansen,GTX Plus Pro,Zoomit,Won,12/8/16,3/10/17,5410
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,12/21/16,3/23/17,53
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,12/29/16,3/13/17,576
5VYJCJAE,Corliss Cosme,GTX Plus Pro,Zoomit,Engaging,1/15/17,00/00/0000,0
O5BC64NW,Maureen Marcano,GTXPro,Zoomit,Lost,1/31/17,5/26/17,0
30R81VZX,Kami Bicknell,GTXPro,Zoomit,Engaging,2/6/17,00/00/0000,0
PQ2VF873,Zane Levy,GTXPro,Zoomit,Lost,2/14/17,3/1/17,0
JCFQVIEG,Vicki Laflamme,GTX Plus Basic,Zoomit,Won,3/1/17,6/1/17,1086
M7J5BV9Q,Kami Bicknell,GTX Basic,Zoomit,Won,3/8/17,3/11/17,597
093R7PK9,Vicki Laflamme,MG Special,Zoomit,Won,3/15/17,6/11/17,52
7SH51ME1,Markita Hansen,MG Advanced,Zoomit,Won,3/28/17,6/27/17,3738
